"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERTIPO";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"CATID";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"8373";"WDI_PIBPPCCAPAGO";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8374";"WDI_PIBPPCCAPARE";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8375";"WDI_PIBPPCCAPARG";17;429;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8376";"WDI_PIBPPCCAPAUS";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8377";"WDI_PIBPPCCAPAUT";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8378";"WDI_PIBPPCCAPBEL";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8379";"WDI_PIBPPCCAPBOL";9;686;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8380";"WDI_PIBPPCCAPCAN";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8381";"WDI_PIBPPCCAPCHE";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8382";"WDI_PIBPPCCAPCHL";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8383";"WDI_PIBPPCCAPCHN";20;375;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8384";"WDI_PIBPPCCAPCOD";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8385";"WDI_PIBPPCCAPCOL";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8386";"WDI_PIBPPCCAPCPV";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8387";"WDI_PIBPPCCAPDEU";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8388";"WDI_PIBPPCCAPDNK";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8389";"WDI_PIBPPCCAPECU";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8390";"WDI_PIBPPCCAPEMU";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8391";"WDI_PIBPPCCAPESP";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8392";"WDI_PIBPPCCAPFIN";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8393";"WDI_PIBPPCCAPFRA";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8394";"WDI_PIBPPCCAPGBR";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8395";"WDI_PIBPPCCAPGNB";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8396";"WDI_PIBPPCCAPGRC";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8397";"WDI_PIBPPCCAPHTI";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8398";"WDI_PIBPPCCAPIND";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8399";"WDI_PIBPPCCAPIRL";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8400";"WDI_PIBPPCCAPIRN";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8401";"WDI_PIBPPCCAPISL";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8402";"WDI_PIBPPCCAPISR";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8403";"WDI_PIBPPCCAPITA";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8404";"WDI_PIBPPCCAPJPN";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8405";"WDI_PIBPPCCAPKOR";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8406";"WDI_PIBPPCCAPLCN";6;854;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8407";"WDI_PIBPPCCAPLUX";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8408";"WDI_PIBPPCCAPMAR";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8409";"WDI_PIBPPCCAPMEX";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8410";"WDI_PIBPPCCAPMOZ";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8411";"WDI_PIBPPCCAPMYS";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8412";"WDI_PIBPPCCAPNGA";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8413";"WDI_PIBPPCCAPNLD";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8414";"WDI_PIBPPCCAPNOR";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8415";"WDI_PIBPPCCAPNZL";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8416";"WDI_PIBPPCCAPPER";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8417";"WDI_PIBPPCCAPPRT";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8418";"WDI_PIBPPCCAPPRY";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8419";"WDI_PIBPPCCAPQAT";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8420";"WDI_PIBPPCCAPRUS";10;649;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8421";"WDI_PIBPPCCAPSGP";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8422";"WDI_PIBPPCCAPSTP";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8423";"WDI_PIBPPCCAPSWE";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8424";"WDI_PIBPPCCAPTLS";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;360;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8425";"WDI_PIBPPCCAPURY";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8426";"WDI_PIBPPCCAPUSA";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8427";"WDI_PIBPPCCAPVEN";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;1500;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8428";"WDI_PIBPPCCAPWLD";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8429";"WDI_PIBPPCCAPZAF";9;686;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8430";"WDI_PIBPPCAGO";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8431";"WDI_PIBPPCARE";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8432";"WDI_PIBPPCARG";49;153;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8433";"WDI_PIBPPCAUS";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8434";"WDI_PIBPPCAUT";11;602;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8435";"WDI_PIBPPCBEL";21;356;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8436";"WDI_PIBPPCBOL";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8437";"WDI_PIBPPCCAN";27;285;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8438";"WDI_PIBPPCCHE";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8439";"WDI_PIBPPCCHL";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8440";"WDI_PIBPPCCHN";25;306;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8441";"WDI_PIBPPCCOD";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8442";"WDI_PIBPPCCOL";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8443";"WDI_PIBPPCCPV";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8444";"WDI_PIBPPCDEU";32;239;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8445";"WDI_PIBPPCDNK";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8446";"WDI_PIBPPCECU";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8447";"WDI_PIBPPCEMU";6;854;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8448";"WDI_PIBPPCESP";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8449";"WDI_PIBPPCFIN";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8450";"WDI_PIBPPCFRA";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8451";"WDI_PIBPPCGBR";14;511;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8452";"WDI_PIBPPCGNB";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8453";"WDI_PIBPPCGRC";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8454";"WDI_PIBPPCHTI";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8455";"WDI_PIBPPCIND";5;944;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8456";"WDI_PIBPPCIRL";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8457";"WDI_PIBPPCIRN";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8458";"WDI_PIBPPCISL";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8459";"WDI_PIBPPCISR";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8460";"WDI_PIBPPCITA";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8461";"WDI_PIBPPCJPN";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8462";"WDI_PIBPPCKOR";12;564;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8463";"WDI_PIBPPCLCN";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8464";"WDI_PIBPPCLUX";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8465";"WDI_PIBPPCMAR";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8466";"WDI_PIBPPCMEX";4;1042;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8467";"WDI_PIBPPCMOZ";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8468";"WDI_PIBPPCMYS";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8469";"WDI_PIBPPCNGA";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
