BANCO;SERCODIGOTROLL;SERSTATUS;SERNOME_P;SERDESCRICAO_P;SERLIBERADA;SERPRIVATIVA;TEMID;FNTID;SERTIPO;SERINDGER
BPAG;BPAG_RPICJUEXR;A;Renda prim. - Renda invest. cart. - Juros de tít. negoc. merc. ext. - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento em carteira - Juros de títulos negociados no mercado externo - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPICLD;A;Renda prim. - Renda invest. cart. - Lucros e dividendos - Saldo (Nova metod. - BPM6);Renda primária - Renda de investimento em carteira - Lucros e dividendos - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPICLDD;A;Renda prim. - Renda invest. cart. - Lucros e dividendos - Desp. (Nova metod. - BPM6);Renda primária - Renda de investimento em carteira - Lucros e dividendos - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPICLDR;A;Renda prim. - Renda invest. cart. - Lucros e dividendos - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento em carteira - Lucros e dividendos - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPICR;A;Renda prim. - Renda invest. cart. - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento em carteira - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPID;A;Renda prim. - Renda invest. dir. - Saldo (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDD;A;Renda prim. - Renda invest. dir. - Desp. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDJU;A;Renda prim. - Renda invest. dir. - Juros de op. intercompanhia - Saldo (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Juros de operações intercompanhia - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDJUD;A;Renda prim. - Renda invest. dir. - Juros de op. intercompanhia - Desp. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Juros de operações intercompanhia - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDJUR;A;Renda prim. - Renda invest. dir. - Juros de op. intercompanhia - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Juros de operações intercompanhia - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLD;A;Renda prim. - Renda invest. dir. - Lucros e dividendos, exceto reinvestidos - Saldo (Nova metod. - B;Renda primária - Renda de investimento direto - Lucros e dividendos, exceto reinvestidos - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLDD;A;Renda prim. - Renda invest. dir. - Lucros e dividendos, exceto reinvestidos - Desp. (Nova metod. - B;Renda primária - Renda de investimento direto - Lucros e dividendos, exceto reinvestidos - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLDR;A;Renda prim. - Renda invest. dir. - Lucros e dividendos, exceto reinvestidos - Rec. (Nova metod. - BP;Renda primária - Renda de investimento direto - Lucros e dividendos, exceto reinvestidos - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLR;A;Renda prim. - Renda invest. dir. - Lucros reinvestidos - Saldo (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Lucros reinvestidos - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLRD;A;Renda prim. - Renda invest. dir. - Lucros reinvestidos - Desp. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Lucros reinvestidos - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDLRR;A;Renda prim. - Renda invest. dir. - Lucros reinvestidos - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Lucros reinvestidos - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPIDR;A;Renda prim. - Renda invest. dir. - Rec. (Nova metod. - BPM6);Renda primária - Renda de investimento direto - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPOI;A;Renda prim. - Renda de outros invest. (inclui juros) - Saldo (Nova metod. - BPM6);Renda primária - Renda de outros investimentos (inclui juros) - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPOID;A;Renda prim. - Renda de outros invest. (inclui juros) - Desp. (Nova metod. - BPM6);Renda primária - Renda de outros investimentos (inclui juros) - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPOIR;A;Renda prim. - Renda de outros invest. (inclui juros) - Rec. (Nova metod. - BPM6);Renda primária - Renda de outros investimentos (inclui juros) - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPR;A;Renda prim. - Rec. (Nova metod. - BPM6);Renda primária - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPRES;A;Renda prim. - Renda de reservas - Rec. (Nova metod. - BPM6);Renda primária - Renda de reservas - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPSAL;A;Renda prim. - Salários e ordenados - Saldo (Nova metod. - BPM6);Renda primária - Salários e ordenados - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPSALD;A;Renda prim. - Salários e ordenados - Desp. (Nova metod. - BPM6);Renda primária - Salários e ordenados - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RPSALR;A;Renda prim. - Salários e ordenados - Rec. (Nova metod. - BPM6);Renda primária - Salários e ordenados - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RS;A;Renda sec. - Saldo (Nova metod. - BPM6);Renda secundária - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RSD;A;Renda sec. - Desp. (Nova metod. - BPM6);Renda secundária - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_RSR;A;Renda sec. - Rec. (Nova metod. - BPM6);Renda secundária - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SER;A;Serviços - Saldo (Nova metod. - BPM6);Serviços - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERALUG;A;Serviços - Aluguel de equipamentos - Saldo (Nova metod. - BPM6);Serviços - Aluguel de equipamentos - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERALUGD;A;Serviços - Aluguel de equipamentos - Desp. (Nova metod. - BPM6);Serviços - Aluguel de equipamentos - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERALUGR;A;Serviços - Aluguel de equipamentos - Rec. (Nova metod. - BPM6);Serviços - Aluguel de equipamentos - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCONST;A;Serviços - Construção - Saldo (Nova metod. - BPM6);Serviços - Construção - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCONSTD;A;Serviços - Construção - Desp. (Nova metod. - BPM6);Serviços - Construção - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCONSTR;A;Serviços - Construção - Rec. (Nova metod. - BPM6);Serviços - Construção - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCULT;A;Serviços - Serv. culturais, pessoais e recreativos - Saldo (Nova metod. - BPM6);Serviços - Serviços culturais, pessoais e recreativos - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCULTD;A;Serviços - Serv. culturais, pessoais e recreativos - Desp. (Nova metod. - BPM6);Serviços - Serviços culturais, pessoais e recreativos - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERCULTR;A;Serviços - Serv. culturais, pessoais e recreativos - Rec. (Nova metod. - BPM6);Serviços - Serviços culturais, pessoais e recreativos - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERD;A;Serviços - Desp. (Nova metod. - BPM6);Serviços - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERFIN;A;Serviços - Serv. financeiros - Saldo (Nova metod. - BPM6);Serviços - Serviços financeiros - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERFIND;A;Serviços - Serv. financeiros - Desp. (Nova metod. - BPM6);Serviços - Serviços financeiros - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERFINR;A;Serviços - Serv. financeiros - Rec. (Nova metod. - BPM6);Serviços - Serviços financeiros - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERGOV;A;Serviços - Serv. governamentais - Saldo (Nova metod. - BPM6);Serviços - Serviços governamentais - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERGOVD;A;Serviços - Serv. governamentais - Desp. (Nova metod. - BPM6);Serviços - Serviços governamentais - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERGOVR;A;Serviços - Serv. governamentais - Rec. (Nova metod. - BPM6);Serviços - Serviços governamentais - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERINT;A;Serviços - Serv. de propriedade intelectual - Saldo(Nova metod. - BPM6);Serviços - Serviços de propriedade intelectual - Saldo(Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERINTD;A;Serviços - Serv. de propriedade intelectual - Desp. (Nova metod. - BPM6);Serviços - Serviços de propriedade intelectual - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERINTR;A;Serviços - Serv. de propriedade intelectual - Rec. (Nova metod. - BPM6);Serviços - Serviços de propriedade intelectual - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUF;A;Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Saldo (Nova metod. - BPM6);Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUFD;A;Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Desp. (Nova metod. - BPM6);Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUFR;A;Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Rec. (Nova metod. - BPM6);Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUT;A;Serviços - Serv. manut. e reparo - Saldo (Nova metod. - BPM6);Serviços - Serviços de manutenção e reparo - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUTD;A;Serviços - Serv. manut. e reparo - Desp. (Nova metod. - BPM6);Serviços - Serviços de manutenção e reparo - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERMANUTR;A;Serviços - Serv. manut. e reparo - Rec. (Nova metod. - BPM6);Serviços - Serviços de manutenção e reparo - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SEROUTROS;A;Serviços - Outros serv. de negócio - Saldo (Nova metod. - BPM6);Serviços - Outros serviços de negócio - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SEROUTROSD;A;Serviços - Outros serv. de negócio - Desp. (Nova metod. - BPM6);Serviços - Outros serviços de negócio - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SEROUTROSR;A;Serviços - Outros serv. de negócio - Rec. (Nova metod. - BPM6);Serviços - Outros serviços de negócio - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERR;A;Serviços - Rec. (Nova metod. - BPM6);Serviços - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERSEG;A;Serviços - Seguros - Saldo (Nova metod. - BPM6);Serviços - Seguros - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERSEGD;A;Serviços - Seguros - Desp. (Nova metod. - BPM6);Serviços - Seguros - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERSEGR;A;Serviços - Seguros - Rec. (Nova metod. - BPM6);Serviços - Seguros - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTEL;A;Serviços - Telecomunicação, computação e informações - Saldo (Nova metod. - BPM6);Serviços - Telecomunicação, computação e informações - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTELD;A;Serviços - Telecomunicação, computação e informações - Desp. (Nova metod. - BPM6);Serviços - Telecomunicação, computação e informações - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTELR;A;Serviços - Telecomunicação, computação e informações - Rec. (Nova metod. - BPM6);Serviços - Telecomunicação, computação e informações - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTRANS;A;Serviços - Transportes - Saldo (Nova metod. - BPM6);Serviços - Transportes - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTRANSD;A;Serviços - Transportes - Desp. (Nova metod. - BPM6);Serviços - Transportes - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERTRANSR;A;Serviços - Transportes - Rec. (Nova metod. - BPM6);Serviços - Transportes - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERVIAG;A;Serviços - Viagens - Saldo (Nova metod. - BPM6);Serviços - Viagens - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERVIAGR;A;Serviços - Viagens - Rec. (Nova metod. - BPM6);Serviços - Viagens - Receitas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_TC;A;Transações correntes - Saldo (Nova metod. - BPM6);Transações correntes - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_SERVIAGD;A;Serviços - Viagens - Desp. (Nova metod. - BPM6);Serviços - Viagens - Despesas (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_BC;A;Balança comercial - Saldo (Nova metod. - BPM6);Balança comercial - Saldo (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
BPAG;BPAG_BCM;A;Balança comercial - Importações (Nova metod. - BPM6);Balança comercial - Importações (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/BP (BPM6);N;Gerada
xxxx;xxxx;A;teste;asefa sdf;0;0;Agropecuária;Abia;N;NA
BPAG4;BPAG4_PEL4;A;Posição de Investimentos Internacional - Passivo Externo Líquido;Posição de Investimentos Internacional - Passivo Externo Líquido;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEB4;A;Posição de Investimentos Internacional - Ativo Externo Bruto;Posição de Investimentos Internacional - Ativo Externo Bruto;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEB4;A;Posição de Investimentos Internacional - Passivo Externo Bruto;Posição de Investimentos Internacional - Passivo Externo Bruto;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEIDE4;A;Ativo Externo - Investimento direto no exterior;Ativo Externo - Investimento direto no exterior;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEIDEPC4;A;Ativo Externo - Investimento direto no exterior - Participação no capital;Ativo Externo - Investimento direto no exterior - Participação no capital;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEIDEOI4;A;Ativo Externo - Investimento direto no exterior - Operações intercompanhia;Ativo Externo - Investimento direto no exterior - Operações intercompanhia;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEIC4;A;Ativo Externo - Investimentos em carteira;Ativo Externo - Investimentos em carteira;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEICA4;A;Ativo Externo - Investimentos em carteira - Ações;Ativo Externo - Investimentos em carteira - Ações;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEICTD4;A;Ativo Externo - Investimentos em carteira - Títulos de dívida;Ativo Externo - Investimentos em carteira - Títulos de dívida;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEICTDD4;A;Ativo Externo - Investimentos em carteira - Títulos de dívida - Demais setores;Ativo Externo - Investimentos em carteira - Títulos de dívida - Demais setores;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEDER4;A;Ativo Externo - Derivativos financeiros (exceto reservas);Ativo Externo - Derivativos financeiros (exceto reservas);1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEOI4;A;Ativo Externo - Outros investimentos;Ativo Externo - Outros investimentos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEMD4;A;Ativo Externo - Outros investimentos - Moeda e depósitos;Ativo Externo - Outros investimentos - Moeda e depósitos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEEMP4;A;Ativo Externo - Outros investimentos - Empréstimos;Ativo Externo - Outros investimentos - Empréstimos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AECRCOA4;A;Ativo Externo - Outros investimentos - Crédito comercial e adiantamentos;Ativo Externo - Outros investimentos - Crédito comercial e adiantamentos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_AEOA4;A;Ativo Externo - Outros investimentos - Outros ativos;Ativo Externo - Outros investimentos - Outros ativos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEIDP4;A;Passivo Externo - Investimento direto no país;Passivo Externo - Investimento direto no país;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEIDPPC4;A;Passivo Externo - Investimento direto no país - Participação no capital;Passivo Externo - Investimento direto no país - Participação no capital;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEIDPOI4;A;Passivo Externo - Investimento direto no país - Operações intercompanhia;Passivo Externo - Investimento direto no país - Operações intercompanhia;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEIC4;A;Passivo Externo - Investimentos em carteira;Passivo Externo - Investimentos em carteira;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICA4;A;Passivo Externo - Investimentos em carteira - Ações;Passivo Externo - Investimentos em carteira - Ações;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICAP4;A;Passivo Externo - Investimentos em carteira - Ações - No país;Passivo Externo - Investimentos em carteira - Ações - No país;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICAE4;A;Passivo Externo - Investimentos em carteira - Ações - No exterior;Passivo Externo - Investimentos em carteira - Ações - No exterior;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICTD4;A;Passivo Externo - Investimentos em carteira - Títulos de dívida;Passivo Externo - Investimentos em carteira - Títulos de dívida;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICTDP4;A;Passivo Externo - Investimentos em carteira - Títulos de dívida - No país;Passivo Externo - Investimentos em carteira - Títulos de dívida - No país;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEICTDE4;A;Passivo Externo - Investimentos em carteira - Títulos de dívida - No exterior;Passivo Externo - Investimentos em carteira - Títulos de dívida - No exterior;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEDER4;A;Passivo Externo - Derivativos financeiros (exceto reservas);Passivo Externo - Derivativos financeiros (exceto reservas);1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEOI4;A;Passivo Externo - Outros investimentos;Passivo Externo - Outros investimentos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEMD4;A;Passivo Externo - Outros investimentos - Moeda e depósitos;Passivo Externo - Outros investimentos - Moeda e depósitos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMP4;A;Passivo Externo - Outros investimentos - Empréstimos;Passivo Externo - Outros investimentos - Empréstimos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPB4;A;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPBCP4;A;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central - Curto prazo;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central - Curto prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPBLP4;A;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central - Longo prazo;Passivo Externo - Outros investimentos - Empréstimos - Bancos, exceto Banco Central - Longo prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPG4;A;Passivo Externo - Outros investimentos - Empréstimos - Governo geral;Passivo Externo - Outros investimentos - Empréstimos - Governo geral;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPGCP4;A;Passivo Externo - Outros investimentos - Empréstimos - Governo geral - Curto prazo;Passivo Externo - Outros investimentos - Empréstimos - Governo geral - Curto prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPGLP4;A;Passivo Externo - Outros investimentos - Empréstimos - Governo geral - Longo prazo;Passivo Externo - Outros investimentos - Empréstimos - Governo geral - Longo prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPD4;A;Passivo Externo - Outros investimentos - Empréstimos - Demais setores;Passivo Externo - Outros investimentos - Empréstimos - Demais setores;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPDCP4;A;Passivo Externo - Outros investimentos - Empréstimos - Demais setores - Curto prazo;Passivo Externo - Outros investimentos - Empréstimos - Demais setores - Curto prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEEMPDLP4;A;Passivo Externo - Outros investimentos - Empréstimos - Demais setores - Longo prazo;Passivo Externo - Outros investimentos - Empréstimos - Demais setores - Longo prazo;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PECRCOA4;A;Passivo Externo - Outros investimentos - Crédito comercial e adiantamentos;Passivo Externo - Outros investimentos - Crédito comercial e adiantamentos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_PEOP4;A;Passivo Externo - Outros investimentos - Outros passivos;Passivo Externo - Outros investimentos - Outros passivos;1;0;Balanço de pagamentos;Bacen/PII;N;NA
BPAG4;BPAG4_DEXG4;A;Dívida Externa - Governo geral;Dívida Externa - Governo geral;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXGCP4;A;Dívida Externa - Governo geral - Curto prazo;Dívida Externa - Governo geral - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXGLP4;A;Dívida Externa - Governo geral - Longo prazo;Dívida Externa - Governo geral - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXGLPT4;A;Dívida Externa - Governo geral - Longo prazo - Títulos de dívida;Dívida Externa - Governo geral - Longo prazo - Títulos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXGLPE4;A;Dívida Externa - Governo geral - Longo prazo - Empréstimos;Dívida Externa - Governo geral - Longo prazo - Empréstimos;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
